Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Khakis,Social,60.87777859981979,963.439876604172,12.593,3407.0,920.547257876024,785.4859594843331,13.0,974.712204617798
Browns,Healthcare,177.671752661353,266.879194188602,4.945,5055.0,335.192410107131,317.630161311191,7.0,360.780505725235
Yellows,Education,304.111808427756,216.274881549291,6.249,7751.0,601.935591862577,349.798950036892,15.0,677.393623669707
Blues,Environment,588.606187097968,461.02727879770106,6.315,7685.0,582.297907676548,489.315638527008,11.0,980.768109904602
Greens,Environment,27.2616792102036,281.203445231584,6.12,3880.0,509.785272319951,266.967485681505,12.0,652.656327999204
Browns,Financial,136.428507357325,301.581089964415,6.78,3220.0,396.883864560238,248.240518904484,5.0,392.202254298958
Greys,Military,48.6252708799572,617.387751251149,6.7010000000000005,5299.0,408.23226347969495,156.425590022307,8.0,452.378958390593
Reds,Other,61.3141913468748,483.371117820695,4.096,7904.0,408.17267870305704,109.80848496352199,9.0,557.871639953252
Yellows,Healthcare,297.16388200528,186.63813351432597,10.655,3345.0,577.630923646697,383.540165773021,13.0,707.0768917276201
Reds,Other,13.8198723509075,561.1606472851751,6.386,5614.0,462.53088584949097,169.986877597867,10.0,654.113527193127
Greens,Healthcare,,295.946080996079,3.727,6273.0,515.306500839954,256.358487151381,11.0,654.4259793743361
Browns,Healthcare,72.6466191961004,324.257116737353,2.9960000000000004,7004.0,412.010017599725,219.81949854129797,8.0,401.547910541834
Violets,Healthcare,58.810113423979594,102.240799872061,8.611,7389.0,131.119563154639,632.619222531378,10.0,174.543516361155
Purples,Healthcare,157.132863710407,410.981725633675,5.18,4820.0,418.738385611797,128.83468298679898,10.0,454.49535852054396
Blues,Environment,446.79612621547005,97.1420248970389,4.59,9410.0,306.838474934921,451.894937481233,14.0,432.1537646465
Purples,Social,244.341866669668,431.783522819314,6.617999999999999,3382.0,434.117075358501,113.076164939907,,561.580610254011
Violets,Financial,235.667900632716,3.03796217637061,7.926,8074.0,7.42262569156396,843.314241646801,12.0,29.282278381288098
Reds,Foreign_Affairs,195.264790285022,645.868531295489,6.473,5527.0,471.976693872475,194.45181103998797,6.0,625.4933173842769
Whites,Healthcare,119.824839497003,249.229337035773,0.268000000000001,9732.0,249.357204790294,354.622536598672,8.0,492.970969510426
Khakis,Financial,81.4654157476402,101.892402356463,8.827,7173.0,200.823637307622,619.667187305516,8.0,131.230061247152
Greys,Foreign_Affairs,112.445043245426,653.58060485464,5.277,6723.0,601.607343073389,185.41468990354198,8.0,478.377028925785
Pinks,Education,27.213335602217104,711.031410858772,3.6039999999999996,6396.0,676.4100817018921,275.199160224018,9.0,508.933336044984
Khakis,Social,213.34584167824403,874.8333763096131,9.059,6941.0,707.130526658148,652.12881782689,9.0,991.80166731209
Pinks,Social,219.642186804251,697.47736789821,5.03,4970.0,657.359677992321,253.152170078526,8.0,481.926756638196
Violets,Healthcare,26.4499973676871,844.703604716645,7.532,8468.0,896.6900904460671,556.605650512578,13.0,683.374608983286
Khakis,Financial,253.249400062294,180.761276403777,11.84,4160.0,283.657076302916,474.371349519813,9.0,223.756350356971
Browns,Financial,201.869558786363,294.667319129857,0.23800000000000002,9762.0,342.945320911394,290.630843707056,6.0,367.189589049164
Reds,Other,22.7414339882283,541.494496324852,5.1370000000000005,6863.0,378.873459115284,140.76411567341,7.0,558.49020541396
Purples,Financial,32.2186669413241,422.24796873084,1.194,8806.0,317.30001797389303,201.24046656232,12.0,532.75764923495
Purples,Financial,229.363425095915,369.889540253517,3.486,6514.0,404.72402763722704,167.177846114502,8.0,455.929719919528
Khakis,Education,271.283870906797,216.424496435832,9.147,6853.0,216.700230259448,556.692795126795,14.0,113.69307229954799
Greens,Healthcare,61.2977900851501,283.05382532450403,2.6510000000000002,7349.0,532.393103995393,283.63064786580003,10.0,679.809311538602
Turquoises,Education,179.12516373042197,879.776590038091,8.895,7105.0,992.6903312051711,783.985315950381,16.0,977.136201541864
Purples,Environment,228.699116390742,502.32472518422094,2.077,7923.0,415.33390494812403,,14.0,416.805535732544
Khakis,Financial,126.55805352046801,649.3912693897751,7.8629999999999995,8137.0,602.094591828063,271.27280876732897,10.0,702.1085839990191
Khakis,Education,274.53220572266,863.897158786694,9.214,6786.0,747.289727791212,511.290562674635,14.0,760.4701284908971
Browns,Financial,34.7320244197292,492.051651563023,3.412,6588.0,439.66853962517405,76.0401240176288,6.0,454.403518701751
Yellows,Education,-92.69144037195758,277.500845054879,10.002,3998.0,310.437323898211,303.893075236063,12.0,416.866859470685
Browns,Education,95.86710048199421,299.766512693773,1.694,8306.0,363.86108472869904,275.234653885767,9.0,369.13036635812597
Violets,Environment,37.974247754753996,178.102389760475,10.761,5239.0,64.2391021983086,562.195337417295,11.0,349.80690467637004
Khakis,Social,188.818864980369,898.4588701843061,,9141.0,783.286247518845,648.618200429879,11.0,926.245235359919
Purples,Social,17.876578943626896,407.596472077085,2.392,7608.0,453.85420439572,108.900390932127,10.0,534.517368390669
Purples,Education,126.241043135253,463.027065622014,6.707000000000001,3293.0,371.67575158457703,133.717340845488,12.0,506.798281759858
Greys,Foreign_Affairs,95.5289679402872,433.126968372989,3.957,8043.0,565.937588155484,94.1544868409371,7.0,493.269509562395
Turquoises,Financial,143.949812435681,242.986297933385,10.433,5567.0,100.51341421858801,625.097236321111,12.0,93.6738015005504
Violets,Social,81.25074311086131,896.459682182914,7.162000000000001,8838.0,939.0957593859081,674.9772733321499,13.0,824.975312920287
Khakis,Financial,73.13653478697941,32.274653846359,8.293,7707.0,37.6077328110114,816.394447236386,9.0,16.3407343101052
Whites,Education,61.535513756712106,572.125756450321,1.757,8243.0,386.179758878601,140.11580189008998,11.0,461.590809604489
Khakis,Social,82.1168663173858,890.0375676528819,6.774,9226.0,742.09281639196,627.921636164598,13.0,928.424258457032
Whites,Education,66.4362853411626,500.80650437758203,2.354,7646.0,436.66325253814796,66.4205958308341,10.0,480.012465830785
Oranges,Other,202.18160923259103,446.56538668338305,2.6180000000000003,9382.0,446.64343732710296,324.16882294774103,10.0,815.2510826163181
Turquoises,Social,185.141880552207,815.943485707976,6.571000000000001,9429.0,936.096186502984,633.206896287615,12.0,833.0927850651269
Violets,Financial,49.26870189162379,87.7521515947278,9.328,6672.0,35.7623201444345,740.4653743056571,11.0,96.4853675104678
Greens,Education,31.2015158526378,264.281041198653,2.228,7772.0,490.96399284265294,271.845389147167,14.0,635.110468272581
Greens,Environment,220.480270006176,330.28765528120095,4.875,5125.0,509.951277718787,220.89751481352997,15.0,641.047524517818
Greens,Education,62.3506083273069,271.51064744754103,2.7289999999999996,7271.0,480.279498423108,276.639996601797,16.0,654.7042510972329
Browns,Financial,170.69502344677798,324.978778257751,4.596,5404.0,386.575556724441,246.413746942753,6.0,368.76661137558295
Greens,Environment,67.556463751793,298.578311199935,1.6969999999999998,8303.0,487.16977792163397,256.666008477324,11.0,658.5626960859059
Purples,Financial,103.683172605242,371.27514239191004,1.4469999999999998,8553.0,389.07208959700205,172.131630277746,11.0,472.53715474543503
Violets,Environment,278.992176682097,999.1543702815269,8.596,7404.0,999.255891480762,863.932096101161,15.0,997.962986701168
Browns,Healthcare,249.865165338666,479.96309159335294,1.06,8940.0,478.403884154078,34.3203216083748,7.0,482.392769747191
Yellows,Education,273.899452643237,253.01697723476502,6.567,7433.0,319.646360885905,344.545719119282,14.0,341.306257566742
Purples,Social,333.013435266782,314.797020538257,4.065,5935.0,416.669551642705,206.690828930384,9.0,461.56835237730695
Purples,Social,131.954396962564,429.938123966923,2.318,7682.0,487.79256663326896,71.11759196909429,10.0,500.15487028494204
Greens,Social,303.80162944677,283.476648113721,5.034,4966.0,539.431343791045,267.45842288736196,12.0,651.976363912807
Pinks,Financial,255.450646725937,697.901255148266,4.211,5789.0,632.087806486349,238.14677392612703,5.0,489.910871207708
Yellows,Social,415.08217646619204,,8.295,5705.0,352.807791393084,275.232472727007,9.0,417.697715077816
Greens,Healthcare,140.360813088822,305.697599986125,1.669,8331.0,520.365864556577,236.37578601849398,12.0,633.061343468236
Whites,Social,301.863565527888,536.233317671503,4.753,5247.0,367.44247439536497,143.646539798584,8.0,458.167267693842
Browns,Healthcare,158.392928992608,508.71322332443003,,9899.0,437.81820113484804,71.05549132887191,8.0,466.737611673547
Blues,Healthcare,399.21360133671897,813.233390450478,8.995,5005.0,987.047554692253,627.7527940638021,11.0,742.36974446103
Violets,Social,68.1932468605188,79.49742893037599,12.557,3443.0,23.627296896458997,740.162844273103,9.0,120.411181007512
Reds,Foreign_Affairs,92.33581127622071,472.071319934631,2.17,9830.0,385.371949554872,121.84498892237801,8.0,530.440108515738
Khakis,Healthcare,65.8797621909021,195.62996253087,8.42,7580.0,357.570003834553,482.852699201124,11.0,153.273442596096
Purples,Healthcare,64.37769933604771,450.851823878156,4.3069999999999995,5693.0,375.68592144594396,134.461599499813,10.0,514.504771532163
Turquoises,Education,271.056475167184,859.0596233261749,,9539.0,865.500898686313,709.348480674427,14.0,990.571653269408
Blues,Education,601.204298211765,348.83032180368895,8.083,5917.0,,578.564910909423,,4.8351562581956395
Browns,Education,160.49025383592502,453.053408832127,3.0239999999999996,6976.0,431.238517482292,101.9555935833,9.0,441.154276598833
Purples,Education,90.72274674408591,,0.0239999999999991,9976.0,370.45682331109595,133.91385315595102,13.0,
Greys,Military,237.740241965559,493.77744398788695,5.524,6476.0,483.35716400270303,23.1971543082302,7.0,514.913208060073
Khakis,Education,109.46445077014401,902.8106192877119,11.629000000000001,4371.0,702.906836406328,504.93225455605204,13.0,727.0000053297
Khakis,Environment,111.89510309536502,45.914726221687204,11.392000000000001,4608.0,492.24314128514396,620.575079139737,11.0,77.08177607267459
Turquoises,Education,293.890257296826,150.21233214065398,9.066,6934.0,27.372696759321798,719.959644941201,12.0,84.53169797345109
Purples,Social,138.871140644984,386.718445662416,3.057,6943.0,446.482329106135,126.984795101331,11.0,520.695084824275
Purples,Education,88.4024367257864,414.008388460041,3.94,6060.0,433.39668301568,124.150104926802,15.0,440.14442828956703
Khakis,Financial,281.871619970434,77.90762589766909,8.138,7862.0,294.454073300585,,9.0,163.95376942843902
Khakis,Education,78.8415140065658,984.717528006447,6.806,9194.0,925.234079710208,811.344530313006,15.0,992.4478067421601
Purples,Financial,15.4186101938416,378.514511372435,4.395,5605.0,409.768562368723,155.58030019613898,9.0,536.121925821244
Pinks,Healthcare,310.370301916012,275.967357788252,3.137,6863.0,412.722794710571,266.915896364978,7.0,384.085547092653
Turquoises,Education,282.38428892782997,686.4640499698,11.972000000000001,4028.0,757.302561953156,517.020258823648,12.0,907.843717268361
Purples,Education,124.4375133059,453.713269501473,1.858,8142.0,400.604758895824,157.220784924674,16.0,612.678746167722
Reds,Other,68.049153231822,463.88487887639604,5.9,6100.0,372.619998829234,135.03300566622102,7.0,526.531979707835
Khakis,Social,41.7167399893348,961.598321502498,6.428999999999999,9571.0,623.9083050750199,624.1003421409839,10.0,901.341448868673
Browns,Environment,40.8775051695859,324.971135703539,5.038,4962.0,366.630204595819,243.723363734995,8.0,395.221794407242
Greys,Foreign_Affairs,196.91750208019798,548.727892846476,5.367999999999999,6632.0,467.193235237861,122.70981551835399,6.0,392.264177410054
Purples,Education,320.442463505637,453.448162172894,,9559.0,422.329435101642,93.4459316109207,15.0,523.072751849783
Turquoises,Education,143.736763497182,531.877297325991,12.264000000000001,3736.0,841.729390739666,593.446574372578,12.0,984.131901504574
Whites,Social,77.7629623005503,547.411380306729,3.307,6693.0,408.982965669421,112.320193207582,8.0,454.35039670199404
Purples,Education,264.87407250531896,429.329944081937,2.713,7287.0,413.287542992379,127.31137508166599,16.0,560.785518188331
Greens,Education,133.341361780542,273.893711800108,2.315,7685.0,476.874766805492,252.587388518281,12.0,610.188742005034
Purples,Financial,87.7771975663927,449.57047636147905,4.917,5083.0,391.632060018564,119.97640291757901,11.0,510.37255931836
Blues,Education,362.333422654037,107.20899747684601,9.541,4459.0,364.471870474517,546.154299946407,14.0,145.554131362587
Browns,Social,189.29019637608997,300.272216663951,4.026,5974.0,376.43822639289704,256.722594609524,6.0,396.328445319938
Khakis,Education,230.328805567923,66.8816903771763,8.354,7646.0,191.822765977122,630.089791520904,13.0,161.697668233971
Purples,Healthcare,289.249646868563,356.86397636941496,6.8020000000000005,3198.0,406.21054911144097,177.259706421752,14.0,453.77640037845805
Violets,Healthcare,115.405971886598,941.003375021613,6.002999999999999,,977.6816408216761,746.876051652858,12.0,867.641278658994
Yellows,Environment,341.8884187131,223.985849685217,7.776,6224.0,314.172736999795,351.580811085996,12.0,613.549477655106
Purples,Social,76.0551198944616,408.553722545448,6.569,3431.0,410.17438558904297,139.085410428597,,
Pinks,Education,133.044535343083,690.7337994653881,3.884,6116.0,673.565703502672,259.96807788251704,9.0,532.847615241446
Greens,Environment,138.50714463115298,288.594504532487,0.914,,513.5584716770901,263.272234612759,15.0,656.320676335258
Greens,Financial,,287.892172479015,0.40299999999999997,9597.0,522.138189370537,265.108124663558,10.0,657.488056176813
Yellows,Environment,18.7324711145252,544.3630920468711,9.046,4954.0,265.70787792497504,279.07502313112303,14.0,644.989606983601
Khakis,Healthcare,318.22410656506696,141.875106736071,8.001,7999.0,338.75839866232104,532.2714015894239,13.0,140.75001493008997
Turquoises,Social,135.11373505092698,363.077250309289,10.832,5168.0,199.44345122180098,566.786827555391,13.0,39.3860298536552
Purples,Social,65.14585434002,382.287790831541,4.958,5042.0,403.582604755881,176.81796068063701,12.0,409.932731104582
Reds,Other,128.538603434327,604.903748601811,3.635,8365.0,424.51553401409797,141.606741963861,9.0,557.877182842038
Reds,Other,103.37166149787599,407.189987663992,7.814,4186.0,440.68316224134696,125.639473799301,10.0,560.4408119160311
Khakis,Financial,90.0826511563384,939.309278451445,11.823,4177.0,808.7532880017529,624.547805386934,12.0,818.96508622138
Purples,Healthcare,158.58403240472998,418.01487419032003,0.0399999999999991,9960.0,429.789110232301,183.079174057589,10.0,647.874453769432
Oranges,Other,103.962941595009,468.847802985502,6.723,5277.0,411.584300446369,320.795712162541,10.0,806.793242486669
Greens,Healthcare,66.9984644393648,261.294191770961,1.7530000000000001,8247.0,460.135104801315,267.769774407467,10.0,614.590485358712
Khakis,Financial,146.362319237545,47.118109184363696,10.037,5963.0,238.38460969272998,706.536443128575,12.0,24.9746048952673
Reds,Foreign_Affairs,244.154533407792,458.281735547058,7.197,4803.0,507.60580979313403,164.940783296475,8.0,659.396361510794
Purples,Social,149.569258755617,379.798229967832,6.8260000000000005,3174.0,416.260267264989,150.399867800898,11.0,465.951330758305
Purples,Social,69.0302427705853,381.521445461315,3.458,6542.0,389.523056959663,162.281515629177,12.0,490.35803516968696
Browns,Healthcare,282.707080490053,490.451625662095,4.95,5050.0,434.968916844236,81.7401177921616,8.0,451.40747353997904
Violets,Financial,19.0652107933904,990.420194725089,12.626,3374.0,860.063616585369,640.230993173789,8.0,699.343796586618
Purples,Environment,128.598736150723,375.730688698133,5.266,4734.0,420.66152674664,148.916566841588,13.0,479.05510061445506
Violets,Education,182.522311600526,167.908499863941,11.019,4981.0,200.238565955208,528.101543357147,15.0,219.376483000815
Turquoises,Social,224.85482996882598,613.867968553677,8.333,7667.0,674.865269942032,508.78899941032796,12.0,964.028521781282
Purples,Financial,68.66291554700321,372.232201856939,1.5190000000000001,8481.0,381.78428518007104,192.12202222289199,12.0,581.309937586376
Turquoises,Education,81.8066614420156,71.6003912966698,9.263,6737.0,27.8646754540674,781.450204450074,16.0,48.08581277658111
Browns,Environment,23.199305210289396,330.934131509707,2.1630000000000003,7837.0,399.75670854537805,211.05316499867598,9.0,423.114025427748
Purples,Education,49.62881892182071,473.59450477206497,2.559,7441.0,479.833453994555,34.0114499390038,13.0,507.26904195414704
Yellows,Environment,289.981233493965,239.440844796068,9.11,4890.0,352.875751482205,333.523195337048,14.0,647.312945681369
Khakis,Environment,24.544878761811198,23.423535995110804,9.267000000000001,6733.0,399.277475662529,515.3442664716649,13.0,331.74554973819403
Khakis,Environment,44.144213465621995,795.359912217564,9.286,6714.0,589.329729904421,359.83676026828596,13.0,685.108659036826
Whites,Environment,162.50665772078997,538.120441490162,0.275,9725.0,410.930963987761,109.574239808958,10.0,448.81354872471803
Khakis,Education,162.719828658424,113.637394022148,10.649000000000001,5351.0,299.27285783924196,540.095215064987,13.0,180.41371675544
Purples,Healthcare,143.520012166097,371.65362616624606,3.1239999999999997,6876.0,419.188980631677,179.39230425371602,13.0,404.196104996526
Blues,Healthcare,400.01552711543405,358.28593140467996,8.262,5738.0,679.312142776325,380.965653327052,11.0,804.793548537418
Greens,Financial,37.7322724078649,288.544720343789,2.8510000000000004,7149.0,509.00850748836405,273.650854667261,12.0,673.465563609807
Khakis,Environment,259.469519670323,3.7253605364781897,7.761,8239.0,103.167753783055,750.700247281496,14.0,100.266949257051
Purples,Healthcare,101.738962588956,406.807158145085,5.2010000000000005,4799.0,375.02479806569903,157.491908489794,14.0,522.360553844725
Khakis,Financial,249.17936287394403,824.530819344933,7.531000000000001,8469.0,795.521411811933,556.815812119002,11.0,842.623249476348
Reds,,51.6588479313151,502.44147040598097,7.49,4510.0,443.712302148368,138.665543962697,6.0,626.7038569866401
Khakis,Social,138.16726800777099,927.6374469322329,12.042,3958.0,854.876826750115,663.765953515385,11.0,863.006739418484
Pinks,Environment,203.294155212705,707.41934470318,5.832000000000001,4168.0,654.921620961954,259.190048241357,8.0,512.489511951276
Khakis,Financial,94.065185495513,220.337278665626,9.586,6414.0,219.550235429779,581.518706514698,12.0,
Yellows,Healthcare,-17.7523449953792,306.511377121132,9.557,4443.0,553.593502835669,217.232535962848,14.0,417.05505469836
Purples,Environment,90.313693091998,448.53581733822097,6.334,3666.0,454.72843003425993,73.95595924975879,13.0,527.774210418015
Violets,Social,57.075474757527296,17.5691856564854,12.034,3966.0,3.6746718687782596,807.1853514312711,13.0,84.70508118625729
Khakis,Financial,300.140437645202,943.7518093716949,11.705,4295.0,868.1244360050191,747.759328219181,11.0,976.1436172355291
Blues,Education,559.467196562324,33.3056061062962,6.968999999999999,7031.0,444.036615546793,650.714215835965,13.0,
Purples,Education,114.752850432148,457.95719263372,6.942,3058.0,482.81293576880205,54.5100455016079,16.0,530.138882402338
Purples,Healthcare,18.5337434997251,514.670134665837,2.8489999999999998,7151.0,317.413718671811,200.68356282981898,12.0,418.018725249606
Purples,Social,218.473528979175,435.53102899087304,6.069,3931.0,436.06242399586,91.1003316598896,11.0,492.583223053034
Khakis,Healthcare,251.390725622016,971.2797110647699,10.626,5374.0,738.982127164491,678.983972130098,12.0,926.382705141998
Khakis,Financial,157.486968846283,89.54376404991609,9.505,6495.0,98.44460466410959,752.9698678527991,10.0,12.9244773748248
Yellows,Social,-169.12932014921,639.937508625834,4.25,9750.0,304.11466343149,285.595834404255,9.0,653.660044338464
Purples,Healthcare,98.3786983521602,356.90051896385904,0.6859999999999999,9314.0,436.689599038603,171.626689485659,10.0,429.501402843028
Blues,Financial,708.2692982169341,971.529059344903,9.368,4632.0,358.500083442777,614.64065404659,8.0,867.996268207207
Oranges,Other,136.22161803439502,419.54564887026703,2.6910000000000003,9309.0,254.27259400354697,260.633052611241,7.0,467.216964142984
Purples,Social,48.9083802677011,386.652097745579,1.869,8131.0,422.56410246978106,137.870206307034,12.0,487.18873092329596
Blues,Healthcare,438.36039446023904,238.395490450785,5.535,8465.0,314.189721131697,446.950621501118,11.0,811.130967456847
Purples,Environment,308.435029986106,444.58185959677695,4.956,5044.0,417.95421451727503,107.140014524402,15.0,459.05733873988703
Violets,Environment,94.42879636941342,911.1725320102679,9.181000000000001,6819.0,945.911369514611,731.4394086817481,14.0,908.7833265075459
Greys,Military,115.49304776497699,629.763148209778,8.073,3927.0,555.550096489264,164.618085233501,8.0,415.295654582159
Purples,Healthcare,102.76238237502,382.571583970213,4.454,5546.0,424.93910920744696,140.08875369092,14.0,485.812375363047
Khakis,Social,87.5789240792419,888.922810400808,12.187999999999999,3812.0,626.514711882919,558.071690500333,9.0,879.70658009181
Greys,Military,71.094156745712,627.456018736191,3.657,8343.0,607.8196703622531,168.67823528120599,7.0,524.1294224646309
Oranges,Other,181.146597917571,420.46058765027396,2.102,9898.0,468.539549226805,197.935055303117,7.0,321.500677765837
Khakis,Environment,125.643220269948,152.711262630368,6.18,9820.0,339.099844219163,510.09949638844,15.0,162.80099498716
Khakis,Environment,124.74329125541,887.2982839977199,6.511,9489.0,627.591365948319,488.01895053385397,14.0,768.110012174158
Purples,Education,220.630708139697,437.87194832392,5.379,4621.0,487.660422146101,63.3551841690726,15.0,498.68875081733705
Yellows,Financial,332.896531920224,300.45016558117,10.249,3751.0,512.7892368835489,213.68957352679502,10.0,575.362675360005
Greys,Military,273.711909694627,491.1373207560201,5.568,6432.0,526.081570949785,44.250634210585396,5.0,465.36875397204597
Whites,Social,20.8269357898926,321.208581846088,0.0700000000000003,9930.0,319.447721157612,260.105695961106,7.0,555.583059206429
Purples,Healthcare,108.177216406241,437.958100408519,3.5060000000000002,6494.0,399.78537466213,135.913477268598,11.0,432.32205036562897
Khakis,Education,294.98350733790403,128.274043976952,9.181000000000001,6819.0,432.471902458929,425.73710465283796,13.0,303.755632082303
Browns,Financial,91.4918226357732,483.91711657384803,6.165,3835.0,441.621516479389,80.4266076557402,6.0,447.06860344233297
Browns,Financial,64.4912139853883,,0.965999999999999,9034.0,447.3592721436,82.5312549562007,6.0,441.646081189479
Purples,Financial,69.5326039703508,449.334053736987,2.289,7711.0,400.310449343566,116.40082539229601,9.0,467.6873471965
Browns,Education,206.569587287938,327.568412003481,0.47000000000000103,9530.0,370.23142220423995,251.80791289633098,9.0,370.251440566491
Purples,Healthcare,21.8567874908918,475.326074735494,4.749,5251.0,400.951506477465,104.38181188889999,13.0,521.820998972724
Purples,Financial,120.41007177318998,399.07311580818197,6.047000000000001,3953.0,427.00236140245204,129.29297412050198,,534.666727036711
Khakis,Financial,158.754897532224,111.062040979771,8.454,7546.0,119.924845406786,665.100067077469,11.0,117.07932920697901
Blues,Healthcare,625.8086452965081,105.388326337561,8.588,5412.0,170.607019448653,516.424796713536,12.0,
Turquoises,Healthcare,36.0219818665237,916.620412841439,11.648,4352.0,946.966778046404,744.515667882087,13.0,925.3841918178861
Reds,Other,67.3831962273094,483.439608713209,5.155,6845.0,370.337628265141,134.526407167847,10.0,531.792719638447
Browns,Healthcare,60.14808203058121,283.085994107202,0.426,9574.0,355.099287603743,281.957811107659,7.0,392.98455794036596
Reds,Foreign_Affairs,9.71793064163373,601.656735360606,2.94,9060.0,480.84721879645303,134.577300127175,7.0,586.082105210738
Reds,Other,67.81091519357821,,3.2310000000000003,8769.0,467.229714069899,131.673206912148,9.0,621.983200229896
Khakis,Financial,50.6315808224669,100.882236176682,10.21,5790.0,292.183299316093,581.602831327944,9.0,131.517866204873
Browns,Education,175.24584948762,304.854984100793,5.181,4819.0,391.66282387778,238.63781764546601,9.0,415.56371011139703
Browns,Environment,108.613599328372,301.42271942835,6.617000000000001,3383.0,354.636186381457,270.500447975982,8.0,387.719468801361
Purples,Environment,37.4432664345465,417.392159135456,3.072,6928.0,408.051704422277,128.856994504322,11.0,463.59147626259903
Violets,Environment,276.665767652626,234.64235144994097,10.645,5355.0,358.445948617993,303.99655842686,15.0,455.709183472209
Khakis,Social,45.208654725228,41.858286435740006,12.001,3999.0,486.851701862179,598.4352880483281,10.0,115.21683180008002
Purples,Environment,166.09099525366,406.119203771139,2.855,7145.0,,98.6981708204918,13.0,475.66243173078203
Greens,Social,330.009263651521,286.92641811371897,6.263999999999999,3736.0,502.999424198168,253.098337392943,13.0,636.5628812954
Greens,Environment,31.788441657241503,,4.114,5886.0,512.5604717408889,263.717811358511,13.0,619.978774076541
Reds,Foreign_Affairs,37.5263241701049,485.96538129047,,5086.0,460.39235162372904,65.2254340755249,6.0,549.886079402178
Greys,Military,333.65071160292,518.410226201477,6.246,5754.0,488.45690019930197,75.351484208594,8.0,427.849694452209
Greys,Foreign_Affairs,220.406905202442,562.761832435717,5.795,6205.0,479.25319018953695,105.575219261634,6.0,417.67959430286203
Purples,Financial,35.337821523894895,348.226833773802,6.557,3443.0,367.711908276296,201.422604647016,11.0,505.98602243260996
Browns,Healthcare,70.9143917383447,351.212096426574,4.617,5383.0,371.717389594836,216.33586819282797,7.0,409.407839828126
Reds,Other,14.152557098635098,579.886042248525,6.506,5494.0,487.18409570918504,177.497112553069,10.0,657.984802483506
Purples,Healthcare,216.507261073064,491.50275252479105,5.739,4261.0,443.63832101426806,58.503179111446705,12.0,513.182560199005
Khakis,Social,258.528570040875,15.823007841535802,11.025,4975.0,20.422038156539198,835.806054610617,13.0,16.1101574715366
Purples,Environment,302.435073756937,362.724643980216,6.947,3053.0,408.27322784766,166.673125586455,14.0,477.161289596121
Blues,Environment,501.19264214483,20.2096169814467,9.562999999999999,4437.0,892.3533577471969,786.485782211176,14.0,984.1693057678641
Greens,Environment,22.8904923912615,298.611212717448,1.6219999999999999,8378.0,493.872498869701,261.84482187666,13.0,667.2355250249819
Browns,Social,29.737104476291197,490.634502173221,2.988,7012.0,409.16539304895696,93.78213972424271,7.0,478.63527763429903
Purples,Education,115.83477838929501,430.060000243862,2.398,7602.0,431.303690677137,103.963354213003,15.0,534.6062499954451
Reds,Other,45.133376285881795,632.319901910519,5.403,6597.0,512.2779728396209,151.951530819682,7.0,573.688280342163
Purples,Environment,108.269819571107,402.220717383193,2.588,7412.0,400.064076524972,141.996891180954,12.0,524.802019982084
Blues,Environment,366.525112122747,128.776258556172,7.676,6324.0,978.732074378058,638.098723873833,15.0,700.445793569088
Whites,Education,68.2529629893658,509.500350250288,4.922,5078.0,483.89030743466697,26.7768718076543,10.0,480.83696228736505
Browns,Financial,132.596395259123,528.511415195872,2.4419999999999997,7558.0,475.97287533568,43.5198713687443,6.0,477.55505206408696
Browns,Financial,201.93641027513402,500.324154977833,2.162,7838.0,437.823998555717,88.00551212320829,5.0,437.718301789218
Purples,Education,143.300030773846,362.030197188065,0.9590000000000001,9041.0,364.767657384938,203.78680571443803,16.0,
Purples,Education,319.989500149547,510.198154577247,3.089,6911.0,440.290337784304,62.8153098583455,14.0,516.628801337019
Purples,Healthcare,73.67871137016479,416.378592605358,2.249,7751.0,304.870248968142,213.18138007891602,12.0,480.55414440207
Purples,Environment,34.371337520913,423.175829535893,1.318,8682.0,461.96724410424497,93.2324339762275,13.0,536.6584650061541
Purples,Healthcare,67.5767092226677,466.46767851925006,4.285,5715.0,455.155175539067,59.02582777624129,10.0,518.670122652255
Yellows,Education,-73.6772929525838,524.336960939399,8.878,5122.0,349.51233745991203,255.92702612426004,12.0,705.571930127297
Khakis,Social,143.542556410308,909.634561272072,7.505,8495.0,647.019247873686,513.8799903056749,10.0,773.235267494249
Khakis,Social,219.652834125005,40.038319033217896,10.888,5112.0,173.475094023161,723.164276347911,9.0,47.470102197847794
Turquoises,Education,87.6981609406746,428.28445567283796,10.28,5720.0,22.526266241054397,640.566935841844,13.0,79.0466610585445
Browns,Education,79.0235727307543,322.49657020483,3.41,6590.0,386.93209830691103,242.978427576721,9.0,378.564015690039
Browns,Education,251.746873447559,505.058292818122,2.0669999999999997,7933.0,436.60615869666606,84.453476991676,9.0,444.43000508766
Purples,Education,,445.102344123268,1.834,8166.0,496.01113279198194,102.065084892182,12.0,585.951252880252
Blues,Social,434.653814278252,564.9743527173999,9.111,4889.0,774.444421520457,537.473430059349,11.0,957.532819593325
Whites,Education,257.178040076609,485.08472583734704,3.2,6800.0,438.63791673039395,69.5287325192873,10.0,470.90577412603204
