Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Pinks,3.0,1008.7019124661999,244161.751117327,Education,336.23397082206503,No,726.166218482836,No,Female,After_16:00,0.5716638141311711,0.345948847942054,518.088031327352,7.2752532223239506,12.6814486226067,3.327,6673.0,20.370105234906102,646.099485107724,8553.8611550438,75630.6632413785,Yes,527317.376865661,25.418487073540103,269.28484553124804,62.522790953516996,113399.517105595,100.0,45_and_up,2.0,906.233956674635,11.0,Car,Industry_or_other,504.255596458799,1.0,No
Khakis,3.0,655.487502826318,197763.610917011,Financial,218.495834275439,No,905.113873556541,No,Female,By_16:00,0.23202081979252398,0.618954143254086,343.993095681071,3.70486821513623,30.766437179409,8.788,7212.0,70.0950799975544,665.243270690553,10381.6252769465,84742.5105715504,Maybe,819231.124104527,25.7923103015328,481.718909421369,22.400238271802696,47968.9254299957,60.0,30-45,1.0,1040.0153976259598,11.0,Public_or_other,Student_or_Unemployed,701.570133297609,0.0,Yes
Purples,2.0,279.272935223823,39363.4788511989,Environment,93.09097840794091,No,422.84955561108495,Yes,Female,After_16:00,0.7121332392562181,0.9365963444579392,567.521343007684,6.957078780978921,47.8682596702129,5.832000000000001,4168.0,89.3514659255743,457.4064591815,5143.30847447385,53853.4400562237,No,178801.74668049198,21.387062892821397,107.789587667094,52.6366208912805,8769.02123935566,90.0,45_and_up,1.0,672.917744396529,12.0,Foot_or_bicycle,Student_or_Unemployed,437.933951144142,0.0,No
Khakis,8.0,667.422619591735,18258.8832229787,Education,222.47420653057802,No,82.071910751906,Yes,Female,After_16:00,0.819188132416457,0.852718636160716,463.343751383945,0.793524663895369,53.8733886322007,8.024,7976.0,73.5309581272304,152.5924121961,1125.9039319112599,16535.629683780702,Maybe,6735.79853446882,12.3528301290069,658.8592519784639,86.90714787226169,49727.24677794099,100.0,Below_30,1.0,209.301540862774,15.0,Foot_or_bicycle,Hightech,127.522357622188,0.0,No
Turquoises,5.0,935.329352114595,199440.091295445,Education,311.776450704865,Yes,639.689401956275,No,Female,,0.32470378815196504,0.421256320783868,800.647117896006,8.931428543291991,42.4003996420652,10.547,5453.0,12.341780634596901,745.393962617193,7887.681944797141,91676.36610112539,No,409202.530975177,27.3019040108413,506.45972988831596,46.8560572247952,97526.331664828,100.0,45_and_up,0.0,1195.04370782269,12.0,Motorcycle_or_truck,Student_or_Unemployed,920.440402543185,0.0,No
Purples,5.0,708.337807961771,104693.216381566,Financial,236.112602653924,Yes,443.403762462511,Yes,Female,By_16:00,0.9978775237686931,,984.6214565914121,3.13515281304717,82.3276187991723,3.713,6287.0,74.1737907286733,453.91454393927694,5341.86671250367,54958.8056079324,Maybe,196606.896565911,21.305270332461802,74.9520675311927,36.0983912134543,55995.2737346635,60.0,45_and_up,4.0,694.3369034204599,10.0,Motorcycle_or_truck,Public_Sector,482.94687525772,0.0,No
Browns,9.0,234.50554341051898,27891.070020282998,Financial,78.16851447017291,No,356.806960057115,Yes,Male,After_16:00,0.123453590786085,0.0576955776195973,426.034522475675,3.84722118265927,75.1700213411823,4.849,5151.0,35.8127946034074,374.51274498757795,4317.0950905463,45475.026657291906,Yes,127311.206745199,19.3523317713287,210.25889016514,90.465594548732,6198.4851689438,60.0,Below_30,4.0,578.139747740503,5.0,Car,Public_Sector,410.79516249194097,1.0,Yes
Purples,8.0,909.2395408218711,108956.85614447301,Environment,303.079846940624,Yes,359.498849046928,Yes,Male,By_16:00,0.69704930507578,0.920812483644113,420.07954535074504,1.5198412630706999,35.3445132263005,4.67,5330.0,47.68704711459579,381.680997928061,4358.3504863254,47776.910846716,Maybe,129239.422466066,19.5366577983047,184.38389793232,10.9479565173388,92170.4734684925,90.0,45_and_up,1.0,621.439969532846,13.0,Car,Public_Sector,483.95437298579697,0.0,Yes
Turquoises,9.0,198.956046438084,35478.2041357854,Financial,66.31868214602801,Yes,534.965457511134,No,Male,After_16:00,0.872264932841063,0.660134599078447,138.07561690919098,7.897693577688191,87.57550350856042,7.789,8211.0,58.8593434076756,688.6675902309061,6726.98975557316,86681.60232628281,No,286188.040730097,26.242476831101605,515.066010736707,6.37112460099161,4474.486283731921,60.0,45_and_up,3.0,1162.29264500504,12.0,Motorcycle_or_truck,Public_Sector,977.990536092217,0.0,No
Khakis,10.0,1024.96203492612,341352.484134238,Healthcare,341.65401164203996,Yes,999.117447776033,No,Male,By_16:00,0.7948166404385121,0.0518974042497575,341.94883541204,2.2562788403593,22.3699220223352,10.051,5949.0,34.7256667912006,889.663145295344,11770.500768351001,110276.05521888199,Maybe,998235.674450495,29.827221548366605,783.63167590417,61.0487396363169,117079.117682741,80.0,Below_30,4.0,1381.4348143056302,13.0,Car,Student_or_Unemployed,961.652477524443,2.0,Yes
Reds,4.0,381.56811899159896,54065.0632154105,Other,127.1893729972,Yes,425.075318333403,Yes,Female,By_16:00,,0.694621940376237,264.908469282091,5.44688538881019,45.457482105121,2.244,9756.0,55.383939761668394,470.175823774191,5191.10483088241,59101.254712401795,No,180689.026256244,21.6835380824761,144.612136123764,43.647589604370296,16314.325976418,50.0,30-45,1.0,775.685521030084,11.0,Public_or_other,Hightech,620.039495599943,0.0,No
Khakis,7.0,692.039509781413,13420.06398501,Financial,230.67983659380403,No,58.17614657253671,Yes,Female,After_16:00,0.704808495705947,0.8600533669814471,628.660628804937,4.27032409468666,15.2615540893748,7.056,8944.0,41.6888438398018,415.61670508235704,1412.99487589008,40871.1277144004,Yes,3384.46403002927,20.386679599247103,497.102440961713,79.369355388917,53453.866847538,60.0,45_and_up,3.0,524.063884363521,8.0,Motorcycle_or_truck,Public_Sector,288.382470264292,4.0,Yes
Pinks,2.0,646.221722164948,62416.8563978187,Social,215.407240721649,No,289.762109150612,Yes,Male,By_16:00,0.9099018853157759,0.767256387509406,906.2541385646911,1.2574806506745502,98.801586474292,6.42,3580.0,18.725696648471104,358.42713124543,3614.47535399698,44389.0109553458,Maybe,83962.0798994113,18.9321718575928,255.340506782073,86.8954898556694,46625.686596036205,70.0,30-45,2.0,586.1015986044471,8.0,Car,Student_or_Unemployed,469.081939136997,0.0,No
Greys,2.0,498.86396276110395,90949.7459430963,Military,166.28798758703502,No,546.941166724346,No,Female,By_16:00,0.246407424565405,0.6308480405714361,741.489930776879,3.93170577008277,68.256549211219,8.425,3575.0,19.152259384281898,486.577234199133,6442.56613564172,56932.2339960874,Maybe,299144.639857788,22.0584957374508,130.83924292831998,63.034720136784,27827.9828033329,30.0,45_and_up,2.0,681.919180187369,6.0,Motorcycle_or_truck,Industry_or_other,378.61110547143,0.0,No
Greys,3.0,649.625644923093,116139.815976202,Military,216.541881641031,No,536.338813979325,No,Male,By_16:00,0.355729782022536,0.9703046793583779,835.135775618255,0.0957884197123349,55.6380476802588,2.031,9969.0,96.0775109939277,403.555151105973,6170.498442005191,51416.7968369542,Yes,287659.323380749,20.0886821644919,121.626032289676,93.9845345914364,47116.928386279404,30.0,30-45,2.0,634.5427545852169,7.0,Public_or_other,Student_or_Unemployed,435.418474383817,1.0,No
Reds,2.0,171.740912953787,30315.1550240267,Other,57.2469709845958,No,529.550376249322,No,Female,After_16:00,0.41563553875312204,0.123823873698711,301.122940378264,5.847231897059831,16.5246091317385,6.495,5505.0,82.0577995618805,431.270763812651,6158.045290118521,57801.0905843719,Yes,280423.600985799,20.7670595851375,142.780882269035,6.46167129743844,3344.4626578957395,50.0,Below_30,0.0,751.9046616459129,8.0,Public_or_other,Services_or_Retail,621.611873179189,0.0,Yes
Whites,4.0,561.056679999828,95359.3499819452,Healthcare,187.018893333276,Yes,509.891531718191,No,Female,By_16:00,0.547599504003301,0.7154904217459258,145.175279816613,2.29719307040796,71.8384719453752,1.604,8396.0,67.2577200923115,453.42608279392,6005.76748276975,56418.725010283204,Yes,259989.374117923,21.2938038591962,47.623709257624206,16.9557168381289,35173.0853569366,80.0,Below_30,3.0,708.5613743724409,9.0,Foot_or_bicycle,Public_Sector,498.97749337218903,0.0,Yes
Khakis,8.0,209.870533410136,63466.81063521151,Financial,69.9568444700454,No,907.228036312975,No,Female,By_16:00,0.658542376244441,0.36646916763857,499.607616337016,1.5421152324415701,44.904512842185795,10.386,5614.0,45.378151349723304,669.2459189798681,10410.7722010895,84888.9747811009,Yes,823062.709872296,25.869787764492198,481.162245334755,35.814653709530795,4973.91693267617,60.0,Below_30,1.0,1039.27075343907,8.0,Foot_or_bicycle,Industry_or_other,692.453245451776,2.0,No
Greens,7.0,142.245719998687,15170.9707785361,Healthcare,47.4152399995622,Yes,319.959801504246,Yes,Female,By_16:00,0.189675173955038,0.5163247047457841,824.72698087804,9.31070051388815,14.9355429457501,3.565,6435.0,69.3341379286721,507.61019332425906,4214.81840169098,61139.024879354,Yes,102374.27457863699,22.5302062423818,238.427442278984,63.7979770312086,2305.62022421565,80.0,Below_30,2.0,816.908040834454,12.0,Foot_or_bicycle,Hightech,656.125773384394,1.0,No
Oranges,1.0,68.9607039160041,8414.933668772379,Military,22.9869013053347,No,366.075164155313,Yes,Female,After_16:00,0.764801432844251,0.412716780556366,517.632860224694,3.86988127138466,33.2450091140345,6.106,5894.0,50.309531809762106,390.730390642081,4442.21242283729,54541.97065562,No,134011.02581134,19.766901392026,297.185154110803,71.1520668584853,561.384532926533,30.0,45_and_up,4.0,759.140120463257,5.0,Public_or_other,Services_or_Retail,741.7505049397059,2.0,No
Browns,6.0,70.2518343119078,7507.145572846759,Healthcare,23.417278103969302,No,320.58147575974203,Yes,Male,After_16:00,0.978494092356414,0.48479484766721703,316.44678488373796,4.32031675474718,90.2123344363645,3.42,6580.0,84.40643372014159,351.015785723845,3907.84632904511,42532.4297881215,No,102772.48260029401,18.7354152802612,,40.9686917671934,581.786191902607,80.0,30-45,4.0,543.652394777398,8.0,Foot_or_bicycle,Hightech,391.360080099926,,Yes
Khakis,10.0,137.582702117345,2387.17660349073,Healthcare,45.86090070578171,No,52.052545125651505,Yes,Female,After_16:00,0.88328145747073,0.0971062574535608,454.385813325644,1.7478989344090199,63.23770703747871,6.769,9231.0,78.3235111273825,58.2622648216784,637.049980899872,6025.44237322932,Yes,2709.46745405799,7.6329722141298495,790.8053647098219,71.9840789213777,2159.0831142513503,80.0,45_and_up,0.0,68.0666824250969,11.0,Public_or_other,Services_or_Retail,20.8507791460424,5.0,
Purples,,229.05150720508598,28557.1300534258,Social,76.35050240169521,No,,Yes,Female,After_16:00,0.45898171304725105,0.639501011930406,176.881956635043,5.84468095796183,27.0437854574993,2.775,7225.0,88.5147735243663,387.717366328077,4515.70220374377,,No,139896.007552762,,169.09684603734,17.1924830647185,5915.74971939296,70.0,Below_30,0.0,641.758782006896,11.0,Motorcycle_or_truck,Services_or_Retail,510.820955201501,4.0,Yes
Browns,4.0,729.391691254499,73050.8021960129,Environment,243.1305637515,No,300.459148651821,Yes,Female,After_16:00,0.0142410784028471,0.8197865895926949,484.741634922102,3.65459180437028,53.676246642135105,5.231,4769.0,91.9317981926724,380.936673600879,3766.46483371997,44480.9470502233,Maybe,90275.700008577,19.5175990736791,258.435833061667,67.2610819572583,,90.0,Below_30,1.0,566.328217520581,9.0,Motorcycle_or_truck,Hightech,386.878592829216,0.0,No
Whites,6.0,204.758888968097,34774.9085487018,Education,68.2529629893658,,509.500350250288,No,Male,By_16:00,0.37659967225045005,0.107486723223701,481.023273430765,4.6974133024923495,41.842374089174,4.922,5078.0,73.10725790448491,483.89030743466697,6062.784117372211,58431.980681637695,No,259590.606905166,21.997506845883002,26.7768718076543,47.8465672815219,4736.71991981711,100.0,30-45,5.0,726.869792859912,10.0,Public_or_other,Industry_or_other,480.83696228736505,1.0,No
Purples,8.0,218.694684668587,29373.5650930752,Social,72.8982282228622,No,402.939355443253,Yes,Female,By_16:00,0.00882214913144708,0.523992686299607,113.346515223384,,56.499583041295395,1.444,8556.0,77.73585852701221,395.48047881939794,4820.354512071321,48629.96628510691,Maybe,162360.124165024,19.886690997232197,154.381009955465,70.114510692656,5397.049906255371,70.0,Below_30,2.0,616.695039025691,9.0,Foot_or_bicycle,Public_Sector,440.937345087815,0.0,No
Pinks,5.0,393.404473136944,33996.0047275111,Financial,131.134824378981,No,259.244673476377,Yes,Male,,0.6067928064148871,0.709775608498603,677.544471574947,5.79021081561223,17.1036402694881,1.883,8117.0,7.67307095229626,369.370815806421,3331.1883663766102,42599.4677096093,Maybe,67207.8007258734,19.219022238564104,300.767231824024,57.602417888119795,17337.476989285202,60.0,30-45,5.0,546.2417449646599,5.0,Foot_or_bicycle,Services_or_Retail,375.767086782487,1.0,No
Browns,8.0,519.5566153840219,61066.99525335019,Social,173.18553846134103,Yes,352.610245612291,Yes,Female,After_16:00,0.33694128645584004,0.0811722511425614,548.508423380554,0.49612461822107395,26.739032496698197,4.232,5768.0,60.5265811318532,401.904065899721,4329.91058792235,47459.2187223192,Yes,124333.98531076,20.0475451339989,200.977751417787,24.781263852492,30176.4162706058,70.0,30-45,1.0,599.420755065163,7.0,Motorcycle_or_truck,Hightech,404.892142388369,0.0,No
Blues,5.0,1891.1703060279801,55944.616042551505,Education,630.390102009327,,88.74602545984091,Yes,Male,By_16:00,0.604643690166995,0.883585839299485,886.3468759227541,1.96344178868458,,5.16,8840.0,23.337065079249395,652.0652731414881,2191.59080088139,70075.0967923086,Maybe,7875.857034918729,25.535568784373897,487.50722766150994,71.5467887464911,398032.07081334,100.0,45_and_up,3.0,952.2810115944591,14.0,Public_or_other,Public_Sector,713.095326442271,0.0,Yes
Greys,9.0,360.379974580676,70804.1835452537,Foreign_Affairs,120.126658193559,No,589.412746595912,No,Male,After_16:00,0.657194978091866,0.44429336115717893,855.906758457422,0.16931103775277698,95.9811684908345,3.312,8688.0,38.0838525714353,400.408741557495,6694.94494907411,52154.228469327805,No,347407.385849737,20.0102159298068,147.00394853807398,,14560.5406669456,40.0,45_and_up,0.0,638.907238856939,6.0,Foot_or_bicycle,Hightech,439.196193591205,0.0,Yes
Reds,2.0,607.181499151355,128828.915242813,Other,202.393833050452,Yes,636.5258926179811,No,Male,By_16:00,0.137083419365808,0.23423225316219,802.463027648628,4.05027255415916,65.3806930175051,3.3810000000000002,8619.0,5.907217087224129,,7387.253238573599,65153.6264007337,Maybe,405165.211973117,22.6052462096058,161.151620452233,19.4326272699982,41175.6574899046,50.0,45_and_up,2.0,816.0046761537061,9.0,Motorcycle_or_truck,Student_or_Unemployed,584.909292629401,1.0,No
Whites,2.0,414.36530037019304,65799.9666597809,Financial,138.121766790064,No,476.391000411922,Yes,Male,After_16:00,0.652630033902824,0.736368221230805,972.658117068931,2.3779374291189,83.457894786261,3.425,6575.0,86.50350125972179,440.87428808814695,5645.65858029552,54475.81758153,Yes,226948.385273472,20.9970066459042,65.9155579986407,60.7415070058778,19225.744227998897,60.0,Below_30,3.0,685.887427309123,7.0,Car,Student_or_Unemployed,482.922935977197,1.0,Yes
Oranges,10.0,103.498709517474,17944.7413301609,Other,34.4995698391581,Yes,520.143915237838,No,Male,By_16:00,0.7884217973332851,0.8640852121170609,208.92639085650399,6.3274468109011694,0.525746867060661,7.226,4774.0,38.8054748531431,268.670351528063,5738.7798554345,43119.5441557772,Maybe,270549.692558947,16.391166875121,238.81616506150903,36.5487847244367,1234.7198889261,50.0,45_and_up,4.0,571.719218214017,11.0,Car,Student_or_Unemployed,555.803020629952,0.0,Yes
Purples,9.0,333.700833433173,48398.248048948495,Financial,111.233611144391,No,435.104529566368,Yes,Female,By_16:00,0.17912288731895398,0.36426368658430897,536.241364665329,9.82372254133224,58.081527054309795,1.652,8348.0,33.145032287575305,429.523793932366,5210.09288352841,54777.1276559067,Yes,189315.95164917,20.724955824618,116.348116743225,46.5150192612782,12494.149859366002,60.0,Below_30,2.0,713.091587902054,9.0,Public_or_other,Public_Sector,566.019440812575,2.0,Yes
Blues,3.0,1050.86245939487,223381.174714595,Environment,350.287486464956,Yes,637.708120746538,No,Female,By_16:00,0.40234118583612105,0.7818544399924581,283.253590809181,8.04150022799149,74.38486691098659,9.287,4713.0,31.071482016704998,339.279522653669,,45593.8663543202,No,406671.647266081,18.4195418687238,270.911133184082,55.69383297115561,123061.61066040199,90.0,45_and_up,3.0,534.567306144163,13.0,Foot_or_bicycle,Public_Sector,330.889847362414,0.0,Yes
Greens,9.0,906.390367239704,88353.92486247429,Social,302.13012241323503,Yes,292.436663238859,Yes,Female,After_16:00,0.0545351700857282,0.11677261767908902,403.85146997869,2.8920454368926602,14.2537004780024,2.01,7990.0,5.402423744089901,532.492397236828,3989.35142686225,62312.0086501646,Maybe,85519.2020062779,23.0757967844412,,0.39433299098163793,91594.74099184929,70.0,Below_30,,828.9475541882871,13.0,Public_or_other,Services_or_Retail,640.921460702511,,No
Khakis,3.0,481.859943725971,137996.282155569,Environment,160.61998124199,No,859.147666987104,No,Male,After_16:00,0.8365160871762779,0.8134672499727459,498.652231413871,8.45320667838678,13.9374586986378,6.937,9063.0,,661.672291811556,9914.82125349415,83362.4949898503,No,738134.713689384,25.7229915019921,436.412558182652,0.123263779096305,25969.3983554194,90.0,45_and_up,2.0,1025.40246641922,15.0,Motorcycle_or_truck,Hightech,687.965274180222,0.0,Yes
Whites,1.0,92.2500858946025,,Education,30.7500286315342,No,303.98695349857496,Yes,Male,After_16:00,0.669473146554083,0.11744039133191099,652.000968810171,3.9175423211418097,70.1363920001313,0.10300000000000001,9897.0,10.207665734924399,349.74114880596903,3739.3518325976897,45860.0048103429,Yes,92408.0678973447,18.701367565126603,252.546932598479,98.7675203243271,986.3142894717059,100.0,30-45,0.0,621.533874848917,11.0,Motorcycle_or_truck,Student_or_Unemployed,552.736291147375,1.0,Yes
Purples,9.0,389.451794159832,47504.8686052729,Education,129.817264719944,Yes,365.936446956848,Yes,Male,After_16:00,0.9893441887106751,0.7508764450903979,931.121830828488,4.72732696216553,90.8759134123102,5.011,4989.0,49.954769876785605,426.32503849536795,4512.01454655922,53306.3587691168,Maybe,133909.483211402,20.647640022418198,165.947353699042,0.811162497848272,16992.339484088,100.0,30-45,1.0,702.4478334984931,12.0,Foot_or_bicycle,Services_or_Retail,564.323308313954,0.0,Yes
Purples,1.0,366.905766247763,54836.1027201112,Social,122.301922082588,Yes,448.36664695327994,Yes,Female,After_16:00,0.501666352851316,0.831537100719288,213.71287945658,3.32235519541427,13.675664714537598,2.245,7755.0,48.6371558625251,420.32939223167097,5324.32525399614,51047.464773669104,No,201032.65010012698,20.5019363044487,120.34843244257601,87.69952494185421,15090.0620671779,70.0,45_and_up,2.0,636.152256767521,12.0,Motorcycle_or_truck,Industry_or_other,426.038278127378,0.0,No
Khakis,10.0,340.538875802701,100009.258761043,Healthcare,113.5129586009,Yes,881.0382531977291,No,Male,After_16:00,0.636125519638881,0.8811335188802328,932.35112237744,0.0891088624484837,58.4334866842255,8.471,7529.0,73.4496772056445,860.247694770806,10530.8779215189,104706.694706194,Maybe,776228.4035977059,29.329979453978602,665.07806297614,41.6996696265414,13008.704728930601,80.0,30-45,1.0,,10.0,Foot_or_bicycle,Hightech,909.0969052247129,1.0,Yes
Browns,9.0,846.583694728361,131514.521924384,Social,282.194564909454,Yes,466.042008876331,Yes,Female,By_16:00,0.4933880770113321,0.38072061678394703,188.78266471438099,6.8537040776573095,98.54622555430979,0.73,9270.0,95.20851166453208,435.916723418629,5532.25353560057,53499.332950792195,Maybe,217195.154037486,20.878618810128,80.3724972118608,5.65876357723027,79925.96702934531,70.0,30-45,1.0,671.609272103622,7.0,Car,Student_or_Unemployed,465.360040278446,2.0,No
Purples,,611.405123083939,101960.27204181699,Education,203.80170769464598,No,500.29154905111506,No,Male,After_16:00,0.250938530545682,0.279549233382568,894.306001719087,2.3627520771697204,14.5187572576106,5.541,4459.0,64.0607612673193,360.400211984802,5723.715914480749,48856.7750947713,No,250291.63405196398,18.9842095433232,139.60274727259198,59.625697531737394,41748.9377669487,100.0,30-45,1.0,624.819819650525,14.0,Car,Hightech,500.860947918183,1.0,No
Purples,9.0,566.671302821012,84220.7438914737,Healthcare,188.890434273671,No,445.870878614487,Yes,Male,By_16:00,0.37028936645947397,0.5492535911034789,885.061973938718,9.18217935133725,37.6175876939669,4.974,5026.0,85.28332372661679,495.07389489123597,5448.85657592735,59467.3394712775,No,198800.840396455,22.250256063498203,64.10236958663711,58.950451132841394,35878.4865943696,80.0,30-45,0.0,,14.0,Foot_or_bicycle,Services_or_Retail,533.983606240534,,No
Purples,8.0,122.622877611546,17127.6555850561,Social,40.8742925371821,No,419.03246568672796,Yes,Male,By_16:00,0.0998889890033752,0.0941535965539515,553.795407991856,1.0215250938199498,85.16044374555351,6.107,3893.0,42.2224656445906,423.556349642343,5037.437356151971,53032.8494620984,No,175588.20729949902,20.5804846794808,113.66611611444701,38.2716101128608,1721.58208295232,70.0,30-45,0.0,684.512430247577,11.0,Car,Student_or_Unemployed,522.816938001591,1.0,No
Pinks,2.0,266.274996083295,63168.0319055467,Healthcare,88.7583320277648,Yes,711.685657700134,No,Male,By_16:00,0.5017284385394299,0.87555935792625,615.441621281207,2.83922372385859,73.7634639954194,5.127000000000001,4873.0,64.59553758613771,674.884367825804,8466.62531265295,77885.46837311849,No,506496.47537607205,25.978536675990895,274.883713128368,75.27705682441591,7976.79983637871,80.0,45_and_up,1.0,935.0006439034951,9.0,Foot_or_bicycle,Public_Sector,512.872294180516,0.0,No
Purples,10.0,700.3992481358,103927.022118805,Financial,233.46641604526698,No,445.147631420591,Yes,Male,By_16:00,0.941063311183825,0.243625002913177,894.000407541171,4.34137323405594,83.3159452304244,5.183,,32.1734397904947,482.953708631182,5417.3837314682705,59235.4502484602,Yes,198156.41375936198,21.976207785493397,87.9432428927573,79.59331728052351,54750.033837066796,60.0,45_and_up,,762.469705775681,10.0,Motorcycle_or_truck,Student_or_Unemployed,566.593209731117,1.0,No
Browns,3.0,,163416.114425795,Environment,342.61235288625596,Yes,476.970876995926,Yes,Female,By_16:00,0.2617981468793,0.18755973922088698,486.17833503522,1.14912867778912,76.1045040329918,1.4369999999999998,8563.0,47.9385485872626,446.72652897879897,5663.161827916861,54482.5138145142,Maybe,,21.1359061546648,69.1369602326775,4.12355521693826,117735.83670314199,90.0,30-45,2.0,680.965889590937,8.0,Foot_or_bicycle,Student_or_Unemployed,462.429851620849,0.0,No
Whites,9.0,458.07466183130504,75783.1423198701,Healthcare,152.691553943768,No,496.31522086531896,Yes,Female,By_16:00,0.9316394366323951,0.977619401179254,394.437410635874,3.88516054488719,56.4392204163596,0.105,9895.0,51.8824737519026,483.872750138082,5930.89770892935,58578.010627377,Yes,246328.79846259,21.9971077675699,16.8139733854799,95.9704832406715,23477.4021997065,80.0,Below_30,2.0,733.613342028632,9.0,Public_or_other,Industry_or_other,496.992689635653,0.0,No
Khakis,9.0,305.08268529449504,5354.70528311133,Education,101.69422843149799,No,52.654957569379505,Yes,Male,After_16:00,0.43884349917061605,,345.00117087736703,3.13624242786318,97.33848385512829,9.202,6798.0,48.133083153516104,160.723850713111,847.997277120018,15458.967262728798,Maybe,2772.54455663315,12.677691063956098,704.667672477784,95.2392719453201,10453.4103247093,100.0,Below_30,2.0,187.00228589874803,16.0,Car,Services_or_Retail,74.1706490000188,2.0,Yes
Browns,7.0,268.002734098957,44221.7262287128,Financial,89.33424469965219,Yes,495.014273388545,Yes,Male,By_16:00,0.017798118526116003,0.170587090309709,426.622159546241,4.60453105857596,,6.3660000000000005,3634.0,66.6160435648635,432.87934327651396,5815.90142043848,53192.2316769803,Maybe,245039.130858389,20.805752648643,89.4001245726722,,8079.941520756991,60.0,45_and_up,2.0,659.672000793237,6.0,Public_or_other,Public_Sector,441.15832901104005,1.0,Yes
Greens,7.0,,5194.45275186259,Education,18.164812756456897,No,285.962361490138,Yes,Female,After_16:00,0.225522390101105,0.385255912551656,149.685244308785,0.44454863993451,35.1121694780886,4.468,5532.0,63.18046466913071,533.482000560237,3926.58761602185,62788.4485612093,No,81774.4721890164,23.097229283189698,271.100480732258,44.8050761828199,358.12523523359397,100.0,45_and_up,1.0,840.2197838501401,15.0,Public_or_other,Hightech,662.979494393826,0.0,No
Whites,10.0,305.643873314651,54276.5606784654,Environment,101.881291104884,Yes,532.743157157179,No,Female,After_16:00,0.10713474079966498,0.11581183015368901,618.911217432469,3.1452130107209104,73.1058952398598,4.272,5728.0,90.3057758696377,386.34561995749704,6100.12281148679,50173.8642517633,Maybe,283815.27149779897,19.655676532683803,130.909216878791,52.6168986223638,10491.6787683029,90.0,Below_30,1.0,622.932786362063,10.0,Public_or_other,Student_or_Unemployed,443.894825369195,1.0,No
Khakis,5.0,451.706126609139,149864.032775433,Financial,150.568708869713,Yes,995.319903454247,No,Male,By_16:00,0.7412348717916758,0.260781072080135,854.974507819861,2.9280237434431897,85.2519571548328,7.752000000000001,8248.0,24.486155086196998,989.8468229221181,11932.8926803867,119050.783524266,Maybe,990661.710212171,31.4618312073871,856.0387046637511,46.075031999498606,22831.5047995621,60.0,Below_30,4.0,1489.14629036172,11.0,Public_or_other,Student_or_Unemployed,997.5043187727879,0.0,Yes
Oranges,4.0,127.587048945919,13243.8537780148,Other,42.5290163153064,No,311.407479538816,Yes,Female,After_16:00,0.899307266110554,0.23060441645793603,266.52806112542703,6.8300922610797,28.3453558804467,4.085,7915.0,8.5574341006577,629.748204291483,4373.57120397113,66770.6702257048,No,96974.6183127183,25.0947844041642,229.58423124932202,5.87020483799279,1861.2462450629102,50.0,Below_30,1.0,839.150799864615,9.0,Motorcycle_or_truck,Industry_or_other,482.473336096799,1.0,No
Khakis,4.0,471.62728846223297,63565.8511531239,Social,157.209096154078,Yes,404.33952429078397,Yes,Female,After_16:00,0.330779741983861,0.9911429355852309,625.27832807973,7.89050785126165,66.09767132904379,6.322,9678.0,15.0784600293264,499.371582292952,5042.13840749374,52719.9417797414,Maybe,163490.450903697,22.346623509894098,261.740925032031,68.17595581524071,24881.9090097361,70.0,Below_30,3.0,618.0519261310379,11.0,Public_or_other,Public_Sector,256.367099276606,1.0,Yes
Purples,1.0,324.75946798344,43408.114476934,Social,108.25315599448,No,400.987057404104,Yes,Male,After_16:00,0.43850575736723796,0.614957468351349,927.905404241756,9.06554199522361,85.2757246000692,2.833,7167.0,16.726729623042,399.385086227101,4808.64074649525,50175.7438523346,Maybe,160790.62020560302,19.984621243023398,141.21922362221702,99.60040487349029,11836.9989387597,70.0,Below_30,2.0,647.548695916469,13.0,Foot_or_bicycle,Public_Sector,496.00682514333505,2.0,Yes
Browns,6.0,413.757244286011,66243.6053321873,Financial,137.91908142866998,Yes,480.307761957126,Yes,Male,After_16:00,0.37141916924156204,0.700684803770855,843.02209620364,3.4858061256818504,44.110304699279396,4.172,5828.0,91.5662236744538,468.498079091316,5740.0737777539,56101.2864769507,No,230695.54619626398,21.6448164485476,58.6489905007681,92.63138249516491,19169.5921035569,60.0,30-45,2.0,696.987921212119,5.0,Foot_or_bicycle,Student_or_Unemployed,454.617747668444,1.0,No
