Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Purples,Social,308.2226151,448.0338221,4.437,5563,347.2753299,161.869062,10,513.277227
Purples,Environment,271.793461,436.0481161,6.962,,376.2118709,162.4202717,11,416.5314412
Khakis,Education,54.72120787,21.85392841,12.612,3388,31.64932947,821.1694287,15,24.24458574
Whites,Financial,72.51172796,539.3646164,0.176,9824,412.8278926,99.19917738,6,473.6954858
Khakis,Environment,260.7411216,30.81105991,10.434,5566,134.3625615,728.0390184,12,80.22409031
Purples,Environment,7.919405055,502.9672533,5.621,4379,417.3763753,86.77064738,11,473.6622458
Yellows,Social,471.4353577,287.9851371,5.83,8170,318.6270785,295.2403846,11,596.5424566
Purples,Education,197.6303019,302.8672601,0.469,9531,454.8494397,204.2817521,15,471.1704321
Browns,Financial,100.8322733,487.7124635,3.037,6963,429.4739987,91.02709886,6,443.7769415
Greens,Healthcare,72.24524335,306.7733472,1.997,8003,496.7541776,239.2575015,10,641.0570002
Purples,Healthcare,43.95976832,440.8841297,,5156,451.3414366,83.70322412,13,533.8214107
Yellows,Social,312.65255,283.7789745,6.572,7428,357.8177631,273.8683191,11,410.353272
Khakis,Social,27.47699307,144.583511,11.09,4910,273.1695032,526.3106679,10,184.9921203
Purples,Education,94.72131906,398.1789042,0.001,9999,378.0968396,165.1715277,15,454.68204
Purples,Education,241.3234329,455.1505695,0.133,9867,387.6543335,121.1676936,16,506.9706363
Purples,Environment,25.66251076,401.2700994,5.313,4687,424.0827493,125.478101,13,484.7117168
Blues,Social,410.7370956,598.2072465,7.092,6908,782.0475085,384.4675666,11,742.1153639
Greens,Social,45.80018831,281.4810251,4.521,5479,511.8555673,263.054437,10,645.967599
Yellows,Social,332.7683368,547.6539896,5.75,8250,564.4724325,135.9061161,13,390.2599658
Khakis,Social,63.91747361,169.8453831,9.388,6612,444.7676861,530.4372738,11,88.52579437
Violets,Environment,14.97800253,126.8383094,6.048,9952,398.7516401,392.7692334,15,430.9580345
Purples,Education,23.8524758,379.0796676,6.686,3314,425.6554613,142.5452352,12,486.9498333
Violets,Environment,170.8498069,83.92161319,6.855,9145,79.52012614,663.647155,11,199.162838
Khakis,Social,81.01753421,0.598852588,7.649,8351,35.17217562,843.7671773,11,3.535865243
Greys,Foreign_Affairs,161.3949808,562.4064765,2.628,9372,544.1816873,142.956938,7,379.2105289
Purples,Education,337.5239053,415.5469467,6.806,3194,492.3512989,86.4414233,15,516.7719655
Turquoises,Healthcare,205.6712359,318.3635073,8.822,7178,200.2980883,399.5630765,10,308.0687603
Purples,Social,31.60840174,445.5136359,6.868,3132,456.4867339,70.95186494,10,513.1148368
Khakis,Education,334.2373884,22.93289665,12.329,3671,217.8084803,688.8785184,15,90.94188903
Blues,Environment,371.5367114,,7.987,6013,678.4970064,214.2962234,14,600.6645644
Purples,Environment,133.6410573,408.2571305,3.325,6675,350.6143301,178.415165,11,466.8467402
Reds,Foreign_Affairs,142.1443443,406.7764281,3.584,8416,,122.114095,7,578.7391826
Blues,Financial,380.1297613,495.7850147,10.813,3187,208.8802096,423.6551919,8,192.2416156
Khakis,Financial,33.55427169,258.4488009,6.019,,399.712562,304.6288781,10,343.8135685
Yellows,Healthcare,286.4826784,256.3655944,7.385,6615,353.4577859,313.9704353,10,633.2106984
Purples,Healthcare,109.399548,397.5361603,5.945,4055,464.4866407,128.8666785,14,430.3825906
Pinks,Social,139.1803639,671.1264184,4.924,5076,628.1870749,217.1146551,6,462.28268
Greens,Healthcare,90.35737495,304.4196583,1.023,8977,481.4609425,244.6787399,10,645.850331
Khakis,Healthcare,104.4303112,42.63577165,9.159,6841,164.3645552,699.4289955,12,90.89398623
Purples,Financial,24.16438569,387.777556,3.461,6539,454.1980613,121.2733546,8,503.9410686
Blues,Social,491.2324182,125.3068699,8.349,5651,196.728799,594.4132843,11,152.2086984
Khakis,Education,4.423633159,101.7096104,7.658,8342,169.6946283,650.7449692,14,105.3708805
Yellows,Education,-53.97676963,509.9011251,6.88,7120,517.916516,129.9464732,14,628.3240121
Purples,Financial,45.18030098,421.8529494,3.066,6934,475.267775,84.44933731,11,520.3235357
Turquoises,Healthcare,46.10675655,377.9501849,11.783,4217,165.4752443,465.3374686,13,200.4403395
Turquoises,Social,178.9330902,25.90839833,11.135,4865,9.560581784,842.8638634,13,4.898169586
Khakis,Environment,54.89406893,34.35562237,12.855,3145,49.58073166,,15,13.74010443
Purples,Financial,70.53722009,398.8249052,1.447,8553,380.1024077,157.4009234,12,512.7756904
Purples,Social,36.01310235,401.2082368,3.367,6633,372.5273764,164.9474257,12,465.3796159
Khakis,Education,41.32754399,68.9839831,9.349,6651,78.80358305,745.3192158,16,61.45752206
Khakis,Healthcare,78.50166687,237.2314962,11.52,4480,268.8242989,443.3206023,11,227.8903437
Purples,Education,239.3109676,462.0057663,1.061,8939,445.750283,66.26187369,16,497.9894491
Blues,Social,755.0551545,651.7157913,5.462,8538,896.7962663,445.9595715,11,635.7018095
Browns,Healthcare,179.6950613,488.2359406,0.685,9315,478.2032105,47.48472279,7,459.4869679
Turquoises,Environment,28.95157531,142.5695524,9.368,6632,43.53709517,708.6771954,14,92.43594508
Violets,Education,139.371931,21.05937439,6.198,9802,23.76797867,725.9243432,13,233.9453232
Khakis,Financial,160.6944521,0.059518685,6.261,9739,7.349686231,857.5411455,9,7.32160613
Oranges,Military,68.57603752,493.3627355,6.229,5771,535.6550237,170.0633425,6,333.8488446
Purples,Social,309.6501931,426.5159584,5.796,4204,405.9127248,119.416608,9,497.170416
Purples,Financial,287.4001261,384.2318385,6.12,3880,393.663435,157.2404398,9,496.149852
Purples,Education,245.6072889,379.3281349,5.664,4336,432.0386222,164.2595277,13,411.6781764
Blues,Environment,397.0759129,961.451937,8.377,5623,498.2939006,599.2439815,13,117.7009698
Greens,Social,51.25150842,322.1092237,,8952,544.2801111,245.861495,9,663.8353387
Browns,Environment,218.132832,476.651118,4.381,5619,435.5494975,73.49530476,8,473.4948636
Whites,Healthcare,117.278435,317.1207174,5.302,4698,288.4444753,280.9971083,8,527.546376
Khakis,Healthcare,164.7893237,57.47376544,9.408,6592,423.0789366,571.0576903,12,147.3520632
Pinks,Social,106.6561722,702.3281609,0.516,9484,642.6033489,247.808524,6,488.3096296
Purples,Education,208.7895922,358.6665779,4.848,,464.9185227,171.4038915,13,409.5928776
Browns,Education,69.52582951,474.5919533,2.461,7539,427.1497156,79.93280382,9,479.1069306
Purples,Financial,,413.2238123,3.369,6631,425.9219677,160.7829492,12,613.2850172
Greys,Foreign_Affairs,195.5142783,674.6568143,4.346,7654,577.1305478,192.9809837,6,471.9369302
Purples,Financial,84.25895693,339.1038264,6.36,3640,448.782321,179.1046701,9,559.7298379
Purples,Financial,30.15407733,385.2271882,1.884,8116,419.9676442,148.9186806,12,449.0216011
Turquoises,Healthcare,136.1927755,56.10208597,11.337,4663,29.82834545,815.9346718,14,2.362937568
Purples,Environment,165.2142001,314.243908,6.684,3316,373.3935901,237.7088462,13,577.2721607
Purples,Healthcare,134.5618531,473.2031498,3.066,6934,432.1189461,73.6148743,11,509.6561409
Whites,Healthcare,94.53609757,500.1295072,0.427,,391.9575149,127.0936739,9,433.0701369
Khakis,Education,214.5192718,48.03849602,7.089,8911,349.754087,663.9174457,14,37.4599052
Greens,Environment,325.6869702,291.9485762,4.322,5678,489.4156227,259.0095318,11,653.9107325
Purples,Environment,188.4573964,474.434175,2.359,7641,446.5784809,151.2884981,14,360.7852754
Violets,Environment,112.9897621,38.12478323,9.302,6698,57.39209603,683.2380427,11,260.0338557
Greens,Education,131.403667,290.0653891,5.686,4314,499.3776372,254.5803281,12,644.0076916
Blues,Social,604.9390677,12.92994851,5.367,8633,490.2482445,488.643476,10,537.9488457
Pinks,Education,90.40149326,695.463668,1.32,8680,636.9432025,239.1193898,9,485.214996
Turquoises,Education,213.6130019,420.8152291,8.559,7441,345.8456623,247.957497,15,322.6609672
Browns,Environment,83.05147406,290.8449915,5.285,4715,362.8823598,277.9293369,9,378.7661291
Browns,Education,153.9299187,490.4310184,0.182,9818,449.8271524,59.66782214,9,469.1557305
Greys,Military,84.93252107,648.0496051,4.827,7173,426.7343814,165.9495754,5,515.897332
Purples,Environment,126.6143661,475.8810451,5.731,4269,439.9794147,85.28447372,15,444.4190067
Blues,Financial,389.6994839,204.2334704,4.404,9596,921.1619708,651.1150945,10,898.8679238
Browns,Environment,19.25558299,323.7645302,1.289,8711,373.808483,235.187269,8,408.7321977
Khakis,Education,162.0970509,80.99205833,11.028,4972,88.89220189,718.422444,13,85.80978871
Browns,Environment,38.63135564,360.4473759,4.169,,404.1027506,179.0061397,9,441.9312415
Blues,Healthcare,534.1302627,948.1189491,7.492,6508,156.426396,566.2748481,13,457.4113898
Khakis,Healthcare,336.2747703,217.0540545,9.095,6905,349.8856823,593.0031741,12,0.940837067
Khakis,Healthcare,63.17411393,25.5951814,9.311,6689,48.60270128,799.7475158,14,40.89583343
Khakis,Environment,42.06883924,6.866781067,12.325,3675,13.97104945,851.0512011,13,5.142814061
Purples,Healthcare,21.60262895,348.287581,1.179,8821,460.6890438,157.5201677,11,484.1698431
Blues,Financial,360.8011244,958.6296706,5.519,8481,225.7699328,658.5837485,10,115.0464322
Khakis,Healthcare,188.7707456,56.8139155,9.976,6024,371.7576722,479.0701825,11,370.9719424
Oranges,Military,110.380847,336.5358397,4.969,7031,372.8444941,247.4412175,8,364.5817527
Purples,Education,88.71315963,372.3386925,2.479,7521,420.0933974,150.8877063,13,490.8007962
Browns,Environment,154.7488026,326.660376,2.775,7225,386.9728131,226.5442679,9,407.8016536
Pinks,Environment,35.13221055,673.3886237,2.199,7801,,243.3800964,10,507.0082475
Reds,Other,118.4842202,450.6768224,7.147,4853,514.8582647,141.3675985,,631.6482207
Khakis,Financial,243.0330416,118.7582311,10.656,5344,191.784928,625.219158,9,111.9830177
Purples,Healthcare,70.66125492,452.2185228,5.191,4809,348.3235955,163.2019864,11,536.6890601
Browns,Financial,70.14097547,325.7590236,5.691,4309,,246.3916638,6,383.8470267
Blues,Social,398.01524,411.0061727,4.968,9032,197.406539,465.973114,10,157.0011093
Violets,Financial,90.37157748,84.75731677,10.162,5838,29.28062565,732.1262201,10,123.1637136
Oranges,Other,123.7347196,590.2281765,2.56,9440,,253.8951835,11,354.3204699
Greys,Foreign_Affairs,128.3669494,478.2502371,3.735,8265,387.1263483,114.9572406,9,501.2859731
Reds,Other,70.2280585,487.1492397,8.351,3649,489.4644033,129.9482483,11,628.8813656
Yellows,Education,307.4414754,292.0146849,4.375,9625,292.176459,308.3744517,12,592.9854126
Reds,,51.65884793,502.4414704,7.49,4510,443.7123021,138.665544,6,626.703857
Yellows,Education,-7.246381408,525.0664531,5.269,8731,544.9804736,94.85256565,12,420.3417353
Greens,Financial,208.1514349,286.3454335,4.638,,517.8417756,249.0352928,9,626.6963864
Greens,Financial,153.405708,290.6452125,6.382,3618,519.9370282,251.5069486,12,637.9450364
Purples,Environment,192.8129443,474.1207286,3,7000,317.9990296,183.8684951,14,496.3212007
Whites,Financial,328.5806487,548.3698946,,7988,365.5895767,149.0836187,7,457.3371734
Greens,Healthcare,,295.946081,3.727,6273,515.3065008,256.3584872,11,654.4259794
Reds,Foreign_Affairs,65.22142065,516.7079919,4.55,7450,521.4984194,60.41455013,6,553.9312418
Pinks,Education,101.8390893,707.7779082,6.995,3005,666.3071705,266.432851,11,512.5191842
Browns,Social,189.2901964,300.2722167,4.026,5974,376.4382264,256.7225946,6,396.3284453
Blues,Social,373.1490535,8.989103837,10.073,3927,974.9034746,753.6904851,10,181.5281222
Khakis,Financial,63.64984898,,6.272,9728,202.7867711,613.5792963,12,170.2304098
Oranges,,183.1539898,367.5529263,8.174,3826,447.0035012,160.100727,7,427.3268511
Violets,Healthcare,156.8382358,176.3271818,8.363,7637,132.915599,490.0086228,12,475.6402025
Whites,Education,68.25296299,509.5003503,4.922,5078,483.8903074,26.77687181,10,480.8369623
Purples,Environment,251.6508503,404.7222168,6.449,3551,427.9325221,123.3512874,14,
Whites,Education,113.2886721,480.9684532,1.163,8837,423.4312665,80.39947074,10,484.5370065
Turquoises,Environment,111.4433719,273.1976248,11.92,4080,109.4054563,534.7256074,15,213.7692185
Greens,Environment,31.58282186,260.4260663,3.985,6015,502.9298408,280.6541144,14,646.1590855
Purples,Education,253.8185452,432.173377,5.502,4498,395.1174406,124.9153424,15,498.2562348
Greens,Social,76.38423191,279.6163403,1.505,8495,517.3887494,268.2497593,12,651.9427764
Purples,Social,86.3349469,468.3769632,0.91,9090,465.8276902,167.6920177,11,661.0988814
Purples,Environment,208.8243048,476.1396641,2.276,7724,363.3213996,146.5333753,11,452.8653564
Pinks,Healthcare,327.2781316,695.7225614,5.627,4373,675.370031,262.8521778,7,505.4128122
Blues,Financial,524.7462279,828.4904554,10.052,3948,138.4163827,658.9284705,9,57.80316866
Whites,Education,177.3365038,469.4026915,1.107,8893,455.5206086,60.0405523,10,473.7272694
Purples,Environment,320.8852488,443.3699903,6.157,3843,364.4659692,150.400723,14,467.6898469
Khakis,Healthcare,97.16937598,356.3750962,9.741,6259,492.623179,336.8444236,13,195.3992199
Khakis,Education,74.77455784,210.5527606,10.335,5665,275.284133,556.8409222,15,80.72099102
Yellows,Financial,271.1644883,238.852271,5.331,8669,352.7339311,322.7074407,10,619.3928845
Khakis,Environment,75.52997627,232.3927081,10.872,5128,288.286338,584.343167,15,25.6366378
Khakis,Environment,195.5709439,302.2017055,10.739,5261,370.348106,282.4664811,11,345.5541065
Pinks,Environment,103.5207781,332.4258125,4.276,5724,419.2406367,190.3590628,8,540.4152164
Browns,Environment,195.8354026,513.0727732,5.839,4161,469.6396612,48.3541247,8,464.7087291
Browns,Financial,30.01098424,330.6697172,6.757,3243,415.8618699,199.9253183,6,435.0526115
Greys,Foreign_Affairs,289.2662861,555.7821627,3.579,8421,463.6499718,66.9198977,8,493.2695855
Purples,Education,11.73730755,417.0561117,3.647,6353,400.8868053,129.5265151,12,491.397434
Purples,Financial,149.9893015,471.2170271,1.501,8499,420.65555,101.2606683,9,444.0560847
Khakis,Healthcare,25.92762896,136.5161105,13,3000,135.6287224,660.3238276,12,86.30857942
Blues,Education,345.1435215,607.5518967,10.618,3382,589.7543819,250.8279917,14,291.9340925
Reds,Other,78.11589359,649.2158092,8.577,3423,467.6360998,175.1222839,11,585.7614982
Purples,Social,303.8125698,362.5629002,3.985,6015,395.294484,183.8350673,9,437.2056491
Reds,Other,256.0758984,505.5237878,4.207,7793,443.6665811,173.1283573,9,663.613758
Khakis,Financial,55.4999039,31.44872186,7.851,8149,114.0694966,755.5021396,12,50.22135534
Oranges,Other,47.18012836,511.7611601,7.954,4046,281.7205169,238.4410229,9,595.2358323
Blues,Social,397.2024217,394.7205793,5.921,8079,931.3833278,629.047227,11,945.5615354
Purples,Education,40.06102336,377.3079619,0.441,9559,446.1989956,135.1056399,14,482.5171617
Reds,Foreign_Affairs,63.86016966,587.2982201,3.155,8845,471.8348864,180.9946169,10,656.0281977
Greys,Foreign_Affairs,34.16332395,501.2919865,2.82,9180,513.9969945,15.2829631,6,494.0013439
Turquoises,Healthcare,253.6143449,476.6956859,12.147,3853,194.1252983,364.8897984,10,302.4091582
Purples,Education,217.8535316,494.4187779,1.937,8063,384.3774625,145.433303,13,411.9595298
Turquoises,Social,29.88478275,320.1954153,11.627,4373,196.5628157,510.9074182,9,130.3750868
Purples,Healthcare,83.2988825,451.9211038,5.861,4139,348.2023429,179.815964,13,416.4555689
Violets,Education,71.63414013,144.4627256,11.961,4039,76.45037547,605.1999454,,254.1017773
Reds,Other,49.83027056,631.1986575,3.734,8266,521.6179832,186.1919197,11,630.334209
Khakis,Social,238.5035778,43.17646876,12.695,,78.27828696,780.3604997,10,28.37984821
Purples,Social,214.6372769,343.6462089,2.346,7654,374.0142305,201.9479129,11,478.4584729
Oranges,Military,342.5647649,504.7984044,5.817,6183,341.7207059,280.7573152,7,731.8389751
Purples,Environment,177.6848345,367.6717374,5.395,4605,386.9714857,182.427095,15,445.2877449
Greys,Foreign_Affairs,90.82968175,521.9374991,6.139,5861,417.3781518,103.6775082,10,441.3365358
Khakis,Social,321.5067768,9.956092767,11.654,4346,143.3424621,753.6061799,13,52.1443937
Browns,Financial,41.30380275,495.7619999,5.542,4458,428.5508106,79.48012078,5,465.443636
Whites,Financial,218.0433831,524.101751,5.692,4308,484.8759813,41.11618318,6,529.680131
Purples,Healthcare,228.4738716,411.0510268,3.285,6715,380.3167995,166.5794124,12,425.7523582
Purples,Environment,28.69553059,435.2211961,1.071,8929,417.925662,119.5673732,14,442.0011522
Violets,Environment,126.2317217,270.3694522,9.737,6263,167.733851,,13,479.8674855
Violets,Education,67.66195238,103.2694344,10.165,5835,31.48235372,679.2938598,15,209.248867
Greys,Military,61.64252845,463.6717871,5.35,6650,508.1318885,117.113111,8,388.9612045
Blues,Education,511.0589221,997.6957676,5.97,8030,840.8456577,609.1471948,14,584.7553276
Purples,Financial,89.09282575,466.4252666,1.076,8924,367.2604801,141.1758832,12,465.5966988
Violets,Healthcare,42.06797453,209.002072,10.536,5464,5.426043974,628.7089539,12,243.1113925
Khakis,Environment,161.0517288,,7.409,8591,360.211942,535.7044109,11,120.1347946
Turquoises,Education,83.72653886,,6.369,9631,161.1941053,595.7871173,13,101.3924656
Purples,Financial,91.08195928,400.2270262,3.632,6368,373.8960846,171.7350131,10,439.700158
Khakis,Healthcare,203.7191442,192.1566704,10.672,5328,208.5650573,553.7228371,11,143.7597175
Yellows,Financial,-67.45138407,286.6166334,5.076,8924,241.0753813,370.1942981,10,656.4269766
Khakis,Financial,98.07531686,122.2500707,11.777,4223,121.6806159,669.3055565,10,97.32225981
Purples,Financial,294.5242739,449.8627496,1.17,8830,457.3218271,117.6357485,10,597.4833268
Turquoises,Environment,25.70440559,166.2799369,12.304,3696,114.5962686,642.3994444,11,109.1395013
Browns,Environment,95.93822575,,1.149,8851,430.6274117,92.84262588,8,445.2462351
Blues,Environment,506.5095526,808.5170838,4.802,9198,644.6660669,487.8393507,13,849.1076771
Purples,Education,34.84382752,438.1750078,3.539,6461,452.0687546,80.67639256,15,519.7217233
Purples,Environment,93.51649592,364.7026172,5.712,4288,363.9659792,191.9057891,11,504.1467181
Khakis,Social,190.9208667,323.5302579,7.661,8339,373.4434536,522.2003739,9,25.09463975
Greens,Financial,175.9026527,269.7601674,3.038,6962,499.004877,256.6864493,12,613.4749419
Violets,Environment,276.6657677,234.6423514,10.645,5355,358.4459486,303.9965584,15,455.7091835
Browns,Education,33.14295752,267.4295385,5.539,4461,380.1094369,289.2203458,9,376.769964
Khakis,Financial,103.291804,7.7078273,8.837,7163,,826.3128074,12,26.40187078
Purples,Environment,35.55454487,426.6466851,6.053,3947,453.3617845,95.5814042,14,539.7488726
Purples,Healthcare,158.6112705,425.7642314,5.674,4326,408.656867,118.8629476,14,483.4505882
Oranges,Military,161.1795538,342.7187248,2.324,9676,274.0305986,316.7807695,5,656.6859472
Greens,Social,41.64460249,259.8255811,4.634,5366,513.8767344,263.5456762,12,607.6104465
Khakis,Environment,27.08441789,274.7587823,12.808,3192,473.2694298,235.6226295,14,436.2042791
Yellows,Healthcare,-62.9924307,303.6446936,,3985,642.7240595,254.42853,11,423.7877085
Blues,Social,517.7979388,175.3962373,8.71,5290,824.8116637,463.5586375,10,436.6249989
Oranges,Other,134.1239058,264.7821601,7.266,4734,327.733086,291.5860731,8,504.3722026
Oranges,Military,331.9122259,375.6305447,8.575,3425,261.0238503,283.8760763,9,589.4889107
Khakis,Environment,48.1524307,101.1545689,11.7,4300,233.3078245,562.6608364,11,206.0870497
Khakis,Healthcare,45.88412956,56.11628483,12.58,3420,370.4047623,574.9666254,11,158.2999238
Oranges,Other,181.1080746,245.2016673,6.142,5858,600.5728859,278.094384,8,452.048038
Khakis,Environment,147.6339788,141.1234744,11.414,4586,423.2513685,388.4646565,11,372.6340851
Reds,Other,60.28032616,516.7818378,3.021,8979,453.9461486,87.34658287,8,572.2968757
Pinks,Education,27.2133356,711.0314109,3.604,6396,676.4100817,275.1991602,9,508.933336
Turquoises,Education,7.700726863,311.9598939,12.994,3006,37.50518315,554.6174082,14,258.4633934
Yellows,Environment,-0.712614517,269.3420309,7.007,6993,354.7083563,309.5508597,11,353.340618
Purples,Financial,35.33782152,348.2268338,6.557,3443,367.7119083,201.4226046,11,505.9860224
Purples,Education,28.48655708,460.9638958,4.098,5902,420.2337193,91.73835519,14,523.0097556
Purples,Healthcare,28.50839812,437.1176264,0.8,9200,430.2936214,120.1571201,14,425.0029242
Yellows,Education,501.3783597,188.6241657,9.515,4485,570.8238399,344.933834,12,369.5836538
Khakis,Social,77.42354377,262.9062361,,9932,433.1972349,407.9307884,10,174.8362477
Browns,Education,221.336145,465.3879813,5.893,4107,439.1955057,74.70535335,9,473.8139074
Blues,Financial,711.6473744,163.617613,7.557,6443,675.2355136,428.5993168,12,699.59153
Khakis,Healthcare,72.36243683,6.024591618,11.337,4663,210.2483531,677.2933543,12,138.3944597
Browns,Environment,294.3777188,501.556208,1.49,8510,513.581144,27.10162066,9,476.5985345
Browns,Financial,68.00672176,292.7896888,6.933,3067,366.9759943,278.2623737,5,370.3911674
Turquoises,Healthcare,124.5814283,62.46069621,8.864,7136,25.1572787,781.5142895,11,59.71789456
Khakis,Financial,67.24353446,26.72894622,10.126,5874,,745.8632458,11,31.07610449
Purples,Financial,157.0910722,402.9107387,1.473,8527,385.0119029,159.5690059,10,553.0441374
Khakis,Healthcare,49.95203005,7.498039676,7.136,8864,98.19377842,758.6221417,10,85.87304689
Oranges,Military,49.9665161,502.8220791,6.753,5247,504.9824882,358.8369324,6,858.7912411
Khakis,Healthcare,238.6072401,287.6899469,12.785,3215,444.3324765,331.5236699,,251.5377053
Purples,Healthcare,39.93010605,432.9931659,0.994,9006,394.9363125,124.6234654,11,501.6473886
Pinks,Healthcare,90.25518988,703.6178548,1.929,8071,649.6963128,253.5155401,7,520.0227931
Reds,Other,78.75717827,613.6533144,8.971,3029,499.9567427,125.6295546,11,553.5323011
Purples,Environment,180.5567352,391.3059653,0.22,9780,450.5118231,,12,547.0935727
Violets,Education,233.7469272,294.4681479,11.124,4876,198.9947771,373.273769,14,419.4654101
Greens,Social,203.8199293,289.9183219,5.203,4797,496.505048,275.1887976,10,677.7142317
Reds,Other,108.4559041,542.3682899,4.366,7634,450.5185507,135.0196431,10,618.2658793
Purples,Healthcare,101.3336412,467.8250851,1.927,8073,405.5056362,130.0199684,13,583.3113572
Purples,Social,92.15140389,454.8508844,5.47,4530,406.5729783,105.4158425,9,518.5862534
Blues,Social,571.3736996,98.08922303,6.509,7491,785.9421349,667.1336573,12,50.80946186
Purples,Environment,52.4563809,401.7469739,3.929,6071,,168.2986415,11,408.6990713
Reds,Other,159.8836777,655.4182372,8.512,3488,491.3150344,168.5012869,10,564.5168706
Purples,Social,268.9510254,389.208485,1.848,8152,376.6942256,165.8738629,11,505.9215365
Purples,Financial,15.41861019,378.5145114,4.395,5605,409.7685624,155.5803002,9,536.1219258
Pinks,Healthcare,317.3056907,332.9276144,3.119,6881,374.2910801,216.6382988,7,556.7118854
Khakis,Education,22.74099782,125.1377353,9.987,6013,230.3025726,663.9869334,16,22.90438292
Reds,Foreign_Affairs,82.38445046,508.744868,7.439,4561,502.2355991,56.78495173,10,556.0630014
Browns,Environment,156.0045959,324.0300551,6.075,3925,388.2113491,225.8807838,8,413.0517136
Khakis,Environment,174.9327937,191.20423,,5997,222.5419434,624.7666518,15,33.10004447
Violets,Social,35.22897441,268.7253468,6.785,9215,39.87010673,515.3822131,11,479.71844
Purples,Education,268.9760142,449.6894337,3.727,6273,410.8878971,104.7050619,16,522.1591976
Oranges,Other,320.9183746,273.4869186,7.37,4630,613.3328659,272.4491177,9,600.3793166
Turquoises,Financial,175.6234813,26.0676794,10.508,5492,12.66795297,842.7095159,9,1.948838385
Purples,Social,201.1424837,390.7303178,3.784,6216,401.0013673,149.2962299,9,476.5741269
Oranges,Military,39.15965382,457.291098,8.323,3677,426.0160272,316.8999443,7,805.1686356
Purples,Healthcare,92.39893279,433.34163,6.837,3163,418.1516866,121.5829995,11,560.3319242
Greys,Military,133.9287183,429.2581614,5.058,6942,533.7829623,79.03682416,9,510.0560085
Oranges,Military,313.3388462,411.4299445,3.779,8221,505.1740962,218.8792583,9,299.9082618
Greys,Military,111.3691989,517.901187,6.233,5767,581.4731469,89.88377327,9,466.5221486
Purples,Education,235.3893599,407.5797589,1.402,8598,450.5055453,138.9797846,12,408.7630639
Khakis,Social,47.87198846,21.67290781,7.82,8180,328.2946574,575.9333634,11,229.0392883
Khakis,Environment,13.5969885,3.453471102,10.574,5426,4.659161321,860.6356252,12,1.22883251
Oranges,Other,37.70848464,335.0501652,5.439,6561,495.4440186,219.8818788,10,645.3232111
Reds,Other,128.5386034,604.9037486,3.635,8365,424.515534,141.606742,9,557.8771828
Whites,Social,46.72259888,502.6982497,0.954,9046,471.8573751,28.55490038,7,495.9882111
Purples,Environment,177.9972382,424.4685347,0.021,9979,451.3346155,162.7876179,15,364.2558043
Khakis,Healthcare,146.9590671,128.0788654,9.416,6584,235.6056303,614.3028878,12,88.73569942
Browns,Education,,332.9417147,2.513,7487,380.6549212,220.6532714,10,419.153555
Khakis,Social,151.1882288,117.6385696,8.982,7018,340.6510269,444.480979,12,338.8448512
Browns,Social,155.447715,305.199463,2.295,7705,368.5640864,249.6099852,6,415.8424329
Purples,Healthcare,26.43320558,485.8211882,2.529,7471,455.3012141,108.7029633,10,598.0679053
Blues,Financial,423.9367463,230.5990984,7.643,6357,87.54134504,602.0692712,12,846.1046366
Khakis,Education,292.5029193,85.12878987,11.451,4549,481.0830622,446.1361225,14,337.0231052
Whites,Education,51.87018405,510.7828145,5.529,4471,388.1111824,137.5084202,10,420.7965339
Khakis,Social,95.43690971,108.7432978,8.116,7884,186.0266645,613.2951302,9,147.1971453
Violets,Education,116.4564951,106.155024,11.966,4034,35.13396929,628.830933,16,344.3913544
Purples,Healthcare,144.0186051,435.6384435,6.601,3399,476.2510867,74.00248554,12,527.7479193
Khakis,Healthcare,50.49598908,67.42886035,6.865,9135,74.83156817,772.8650854,11,21.00683302
Oranges,Military,182.8530919,365.5732687,6.748,5252,321.5612966,225.3763677,8,529.7252449
Browns,Social,35.98681235,473.055011,0.092,9908,393.2337172,116.7321202,6,461.2531767
Khakis,Healthcare,341.3900774,247.1178403,7.637,8363,309.518078,499.4189032,13,113.7533281
Greens,Healthcare,51.47635787,275.8609871,1.327,8673,502.335198,255.7235052,11,623.088427
Khakis,Financial,30.34354688,30.71206003,7.813,,94.02721853,754.9057203,,70.07259148
Greens,Social,246.0249767,324.022224,0.534,9466,499.4370485,244.2388562,10,669.3638813
Reds,Other,277.6860833,533.7133932,5.75,6250,456.7086429,154.9710305,10,644.9320041
Turquoises,Financial,126.8198517,198.1336438,8.14,7860,190.280327,560.0658505,8,144.1570795
Oranges,Military,138.8666537,301.9892628,6.658,5342,319.5232784,287.4198972,,
Browns,Environment,77.26751726,483.9385029,1.283,8717,384.9303894,148.5546264,9,407.4284598
Purples,Education,196.3481485,416.6522167,0.623,9377,392.4899134,136.0348238,12,499.5510093
Greys,Military,146.7071023,550.6372496,6.527,5473,545.5409077,99.41550095,7,427.5753046
Greys,Military,152.0238395,443.4718886,3.921,8079,513.800374,65.35460639,9,470.2452209
Khakis,Social,262.3898047,28.31019129,9.388,6612,,646.6621508,13,84.59077403
Khakis,Social,177.0628907,90.97216639,10.923,5077,137.5138391,730.2313269,9,15.70896643
